Employee_ID,Department,Job_Level,Location,Gender,Education_Level,Performance_Rating,Monthly_Salary,Hire_Date,Exit_Date,Attrition_Status,Attrition_Type,Tenure_Years,Date_Error_Flag,Tenure_Flag
1243,HR,Junior,Nairobi,Female,Diploma,3,1798,4/10/2022,8/20/2015,1,Voluntary,1.473972603,Date Error,OK
1244,Marketing,Junior,Lagos,Female,Bachelor,2,1796,4/10/2022,,0,Active,8.147945205,OK,OK
1245,HR,Mid,Lagos,Male,Bachelor,3,1794,4/10/2022,,0,Active,6.950684932,OK,OK
1246,Finance,Senior,Johannesburg,Female,Diploma,3,1791,4/11/2022,,0,Active,2.884931507,OK,OK
1247,Sales,Mid,Accra,Female,Master,2,1786,4/12/2022,,0,Active,4.969863014,OK,OK
1248,Sales,Junior,Accra,Female,Master,2,1783,4/16/2022,8/1/2022,1,Involuntary,4.882191781,OK,OK
1249,Customer Support,Senior,Lagos,Female,Diploma,2,1781,4/18/2022,,0,Active,6.635616438,OK,OK
1250,Finance,Mid,Johannesburg,Female,Master,2,1777,4/19/2022,6/4/2019,1,Voluntary,3.849315068,Date Error,OK
1251,HR,Mid,Lagos,Male,Master,3,1772,4/20/2022,,0,Active,3.106849315,OK,OK
1252,Operations,Senior,Accra,Female,PhD,2,1771,4/20/2022,,0,Active,9.147945205,OK,OK
1253,Sales,Junior,Accra,Male,Bachelor,3,1771,4/21/2022,,0,Active,10.45479452,OK,OK
1254,Sales,Junior,Lagos,Female,PhD,2,1770,4/22/2022,5/30/2024,1,Voluntary,7.323287671,OK,OK
1255,Finance,Manager,Accra,Female,Bachelor,5,1769,4/23/2022,7/17/2023,1,Involuntary,0.797260274,OK,OK
1256,Engineering,Junior,Nairobi,Male,Bachelor,4,1768,4/30/2022,,0,Active,10.13972603,OK,Missing Tenure
1257,Sales,Mid,Johannesburg,Female,Diploma,3,1766,5/11/2022,,1,Involuntary,,Date Error,OK
1258,Operations,Manager,Lagos,Male,Diploma,3,1763,5/12/2022,,0,Active,6.520547945,OK,Missing Tenure
1259,Sales,Senior,Lagos,Male,Master,3,1757,5/13/2022,,1,Voluntary,,Date Error,OK
1260,Operations,Junior,Lagos,Male,Bachelor,3,1745,5/14/2022,,0,Active,6.087671233,OK,OK
1261,Engineering,Junior,Accra,Female,Bachelor,1,1733,5/18/2022,,0,Active,9.898630137,OK,OK
1262,HR,Junior,Johannesburg,Female,Bachelor,4,1731,5/20/2022,,0,Active,2.698630137,OK,Missing Tenure
1263,Engineering,Mid,Lagos,Female,Master,3,1730,5/22/2022,,1,Involuntary,,Date Error,Missing Tenure
1264,Engineering,Mid,Lagos,Male,Diploma,4,1725,5/30/2022,,1,Voluntary,,Date Error,Missing Tenure
1265,Sales,Junior,Nairobi,Female,Master,2,1725,6/2/2022,,1,Voluntary,,Date Error,OK
1266,Sales,Manager,Lagos,Female,Diploma,4,1724,6/4/2022,4/23/2024,1,Involuntary,1.243835616,OK,OK
1267,Engineering,Mid,Lagos,Male,Bachelor,4,1719,6/8/2022,,0,Active,1.161643836,OK,OK
1268,Operations,Junior,Accra,Male,Bachelor,2,1715,6/9/2022,7/7/2023,1,Voluntary,0.726027397,OK,Missing Tenure
1269,Operations,Mid,Nairobi,Male,Bachelor,3,1715,6/12/2022,,1,Voluntary,,Date Error,OK
1270,Engineering,Senior,Johannesburg,Female,Bachelor,2,1714,6/12/2022,,0,Active,9.150684932,OK,OK
1271,Finance,Junior,Lagos,Female,Bachelor,3,1711,6/13/2022,,0,Active,7.528767123,OK,OK
1272,Marketing,Junior,Johannesburg,Female,PhD,3,1706,6/14/2022,,0,Active,5.832876712,OK,Missing Tenure
1273,HR,Senior,Accra,Male,Master,3,1706,6/15/2022,,1,Involuntary,,Date Error,OK
1274,Sales,Mid,Lagos,Female,Diploma,3,1700,6/16/2022,8/17/2024,1,Voluntary,6.394520548,OK,OK
1275,Operations,Mid,Lagos,Male,Bachelor,5,1694,6/17/2022,4/27/2024,1,Voluntary,1.246575342,OK,OK
1276,Sales,Mid,Lagos,Male,Master,2,1691,6/18/2022,6/7/2023,1,Voluntary,4.934246575,OK,OK
1277,Engineering,Junior,Lagos,Female,Bachelor,5,1689,6/20/2022,3/29/2021,1,Voluntary,3.520547945,Date Error,Missing Tenure
1278,Customer Support,Junior,Accra,Male,Diploma,3,1686,6/22/2022,,1,Voluntary,,Date Error,OK
1279,Sales,Mid,Accra,Female,Master,4,1676,6/25/2022,,0,Active,8.723287671,OK,OK
1280,Operations,Junior,Lagos,Male,Bachelor,3,1674,6/27/2022,,0,Active,4.868493151,OK,OK
1281,Finance,Junior,Accra,Female,Bachelor,2,1673,6/27/2022,,0,Active,4.556164384,OK,OK
1282,Finance,Senior,Nairobi,Male,Diploma,4,1672,6/27/2022,,0,Active,6.438356164,OK,OK
1283,Operations,Manager,Accra,Female,Diploma,3,1671,6/29/2022,2/17/2020,1,Voluntary,0.843835616,Date Error,OK
1284,Sales,Senior,Accra,Male,Bachelor,4,1669,6/29/2022,,0,Active,4.01369863,OK,OK
1285,Engineering,Senior,Lagos,Male,Bachelor,3,1663,6/29/2022,,0,Active,10.24109589,OK,OK
1286,Operations,Junior,Lagos,Female,Bachelor,3,1659,7/2/2022,,0,Active,3.550684932,OK,OK
1287,Sales,Manager,Johannesburg,Male,Bachelor,3,1657,7/7/2022,,0,Active,6.04109589,OK,OK
1288,Engineering,Junior,Lagos,Female,Bachelor,4,1654,7/7/2022,,0,Active,8.454794521,OK,OK
1289,Sales,Manager,Accra,Female,PhD,2,1653,7/8/2022,,0,Active,1.391780822,OK,OK
1290,Sales,Manager,Nairobi,Male,Master,4,1649,7/8/2022,,0,Active,3.44109589,OK,OK
1291,Engineering,Senior,Lagos,Male,Master,4,1647,7/12/2022,,0,Active,9.345205479,OK,OK
1292,Sales,Manager,Accra,Female,Diploma,2,1647,7/17/2022,,0,Active,9.687671233,OK,OK
1293,Operations,Mid,Lagos,Female,Diploma,2,1646,7/21/2022,,0,Active,7.594520548,OK,OK
1294,Finance,Junior,Johannesburg,Female,Bachelor,4,1632,7/24/2022,,0,Active,6.153424658,OK,OK
1295,HR,Mid,Lagos,Male,Diploma,3,1630,7/31/2022,,0,Active,5.079452055,OK,OK
1296,Sales,Mid,Accra,Female,PhD,3,1630,8/1/2022,,0,Active,2.747945205,OK,OK
1297,Sales,Junior,Accra,Male,Diploma,2,1623,8/8/2022,,0,Active,10.48493151,OK,OK
1298,Sales,Mid,Accra,Female,Bachelor,3,1622,8/11/2022,11/20/2022,1,Voluntary,1.123287671,OK,OK
1299,Finance,Manager,Lagos,Female,Bachelor,2,1622,8/11/2022,,0,Active,3.706849315,OK,OK
1300,Finance,Junior,Lagos,Male,Bachelor,3,1621,8/12/2022,,0,Active,5.482191781,OK,OK
1301,Sales,Senior,Accra,Male,Diploma,4,1617,8/12/2022,,0,Active,3.98630137,OK,OK
1302,Customer Support,Manager,Johannesburg,Male,Bachelor,3,1604,8/15/2022,,0,Active,1.142465753,OK,OK
1303,Sales,Manager,Nairobi,Male,Bachelor,3,1603,8/16/2022,,0,Active,10.16986301,OK,OK
1304,Operations,Manager,Lagos,Female,Master,5,1602,8/16/2022,,0,Active,9.553424658,OK,OK
1305,Finance,Mid,Nairobi,Male,Diploma,4,1598,8/18/2022,,0,Active,10.67671233,OK,OK
1306,Marketing,Manager,Accra,Male,PhD,4,1596,8/19/2022,,0,Active,3.621917808,OK,OK
1307,Finance,Senior,Lagos,Male,Master,3,1592,8/19/2022,,0,Active,9.389041096,OK,Missing Tenure
1308,HR,Junior,Lagos,Female,Bachelor,4,1585,8/20/2022,,1,Voluntary,,Date Error,OK
1309,Engineering,Mid,Nairobi,Female,Master,1,1583,8/21/2022,,0,Active,3.016438356,OK,Missing Tenure
1310,Marketing,Senior,Nairobi,Male,Diploma,2,1579,8/28/2022,,1,Voluntary,,Date Error,OK
1311,Sales,Junior,Accra,Male,PhD,3,1579,8/30/2022,,0,Active,6.967123288,OK,OK
1312,Marketing,Mid,Johannesburg,Female,Bachelor,3,1574,9/1/2022,,0,Active,2.131506849,OK,OK
1313,Operations,Senior,Accra,Female,Bachelor,4,1566,9/5/2022,,0,Active,10.84931507,OK,Missing Tenure
1314,Marketing,Junior,Johannesburg,Male,Bachelor,3,1565,9/6/2022,,1,Voluntary,,Date Error,OK
1315,Engineering,Mid,Johannesburg,Male,Diploma,4,1563,9/15/2022,,0,Active,3.884931507,OK,OK
1316,Finance,Senior,Accra,Male,PhD,4,1561,9/15/2022,,0,Active,6.698630137,OK,OK
1317,Operations,Mid,Nairobi,Male,Diploma,3,1558,9/18/2022,,0,Active,7.884931507,OK,OK
1318,HR,Junior,Accra,Female,Master,3,1549,9/19/2022,,0,Active,6.049315068,OK,OK
1319,Sales,Junior,Lagos,Female,Bachelor,3,1543,9/20/2022,2/23/2020,1,Voluntary,1.202739726,Date Error,OK
1320,Sales,Junior,Lagos,Male,PhD,3,1542,9/22/2022,,0,Active,2.246575342,OK,OK
1321,Engineering,Manager,Lagos,Female,Bachelor,2,1541,9/29/2022,,0,Active,1.484931507,OK,OK
1322,Sales,Junior,Johannesburg,Male,Bachelor,5,1539,10/1/2022,,0,Active,9.917808219,OK,OK
1323,Marketing,Mid,Nairobi,Female,Bachelor,2,1539,10/4/2022,,0,Active,3.989041096,OK,OK
1324,Sales,Junior,Lagos,Female,Master,2,1537,10/12/2022,,0,Active,3.194520548,OK,OK
1325,Customer Support,Junior,Nairobi,Male,Diploma,4,1533,10/15/2022,,0,Active,4.035616438,OK,OK
1326,Engineering,Senior,Johannesburg,Male,Bachelor,3,1532,10/22/2022,,0,Active,8.430136986,OK,OK
1327,Sales,Senior,Accra,Female,Bachelor,4,1528,10/23/2022,5/2/2021,1,Involuntary,5.893150685,Date Error,OK
1328,HR,Junior,Johannesburg,Male,Master,3,1522,10/23/2022,,0,Active,4.309589041,OK,OK
1329,Finance,Mid,Accra,Male,Bachelor,3,1520,10/25/2022,9/12/2024,1,Voluntary,1.564383562,OK,OK
1330,Operations,Junior,Nairobi,Male,Bachelor,3,1519,10/26/2022,,0,Active,6.147945205,OK,OK
1331,Operations,Mid,Accra,Female,Bachelor,3,1515,10/27/2022,,0,Active,1.873972603,OK,OK
1332,Finance,Senior,Accra,Male,Master,3,1513,10/31/2022,,0,Active,7.115068493,OK,OK
1333,Engineering,Junior,Lagos,Female,PhD,4,1513,10/31/2022,9/2/2020,1,Voluntary,2.101369863,Date Error,OK
1334,Customer Support,Junior,Lagos,Male,Bachelor,3,1512,11/1/2022,,0,Active,6.761643836,OK,OK
1335,Customer Support,Mid,Lagos,Female,Bachelor,5,1511,11/6/2022,,0,Active,9.816438356,OK,OK
1336,Finance,Manager,Accra,Female,Bachelor,1,1505,11/7/2022,,0,Active,8.709589041,OK,OK
1337,Sales,Manager,Lagos,Female,Diploma,3,1500,11/7/2022,1/8/2019,1,Involuntary,4.038356164,Date Error,OK
1338,Finance,Junior,Johannesburg,Male,Bachelor,3,1495,11/13/2022,,0,Active,7.852054795,OK,OK
1339,Sales,Senior,Lagos,Female,Master,5,1494,11/13/2022,,0,Active,8.643835616,OK,OK
1340,Sales,Mid,Accra,Female,Bachelor,1,1493,11/14/2022,,0,Active,3.663013699,OK,Missing Tenure
1341,Engineering,Mid,Lagos,Male,PhD,3,1492,11/15/2022,,1,Involuntary,,Date Error,OK
1342,Operations,Senior,Accra,Male,Bachelor,4,1491,11/15/2022,5/30/2024,1,Involuntary,5.895890411,OK,OK
1343,Marketing,Manager,Nairobi,Male,Master,3,1490,11/15/2022,,0,Active,6.263013699,OK,OK
1344,Finance,Manager,Nairobi,Male,Bachelor,4,1489,11/23/2022,,0,Active,7.597260274,OK,Missing Tenure
1345,HR,Mid,Lagos,Female,Bachelor,1,1481,11/24/2022,,1,Voluntary,,Date Error,OK
1346,Engineering,Junior,Lagos,Male,Bachelor,4,1480,11/25/2022,3/10/2024,1,Voluntary,7.687671233,OK,OK
1347,Engineering,Senior,Nairobi,Male,Bachelor,5,1467,11/30/2022,,0,Active,3.778082192,OK,OK
1348,Engineering,Junior,Lagos,Female,Bachelor,4,1467,12/2/2022,4/16/2022,1,Voluntary,3.367123288,Date Error,OK
1349,Customer Support,Mid,Nairobi,Male,Master,3,1455,12/5/2022,,0,Active,5.030136986,OK,OK
1350,Sales,Junior,Lagos,Male,PhD,1,1454,12/5/2022,,0,Active,3.334246575,OK,OK
1351,Marketing,Mid,Nairobi,Male,Bachelor,5,1446,12/12/2022,,0,Active,9.953424658,OK,OK
1352,Operations,Junior,Lagos,Female,Diploma,3,1444,12/14/2022,,0,Active,7.375342466,OK,OK
1353,Engineering,Junior,Lagos,Female,Bachelor,1,1441,12/17/2022,6/6/2020,1,Voluntary,1.487671233,Date Error,OK
1354,Finance,Manager,Johannesburg,Female,Bachelor,4,1438,12/17/2022,,0,Active,1.808219178,OK,OK
1355,Operations,Junior,Lagos,Male,Diploma,3,1432,12/19/2022,,0,Active,6.665753425,OK,OK
1356,Marketing,Mid,Lagos,Female,Master,2,1430,12/20/2022,4/27/2019,1,Voluntary,2,Date Error,OK
1357,Marketing,Junior,Accra,Male,PhD,3,1428,12/22/2022,,0,Active,1.780821918,OK,OK
1358,Engineering,Junior,Lagos,Male,PhD,2,1421,12/30/2022,,0,Active,6.764383562,OK,OK
1359,Engineering,Junior,Lagos,Male,Bachelor,3,1421,12/30/2022,4/28/2023,1,Voluntary,8.263013699,OK,OK
1360,Operations,Junior,Accra,Female,Master,3,1421,12/30/2022,,0,Active,1.336986301,OK,OK
1361,Customer Support,Senior,Accra,Male,Master,3,1420,1/4/2023,,0,Active,3.361643836,OK,Missing Tenure
1362,Sales,Junior,Lagos,Male,Bachelor,4,1416,1/5/2023,,1,Voluntary,,Date Error,OK
1363,Finance,Manager,Nairobi,Male,Bachelor,4,1416,1/11/2023,,0,Active,9.082191781,OK,OK
1364,Finance,Mid,Lagos,Male,Master,3,1406,1/13/2023,11/22/2023,1,Voluntary,1.753424658,OK,OK
1365,HR,Mid,Accra,Female,Bachelor,1,1404,1/17/2023,,0,Active,6.246575342,OK,OK
1366,Sales,Mid,Nairobi,Male,Bachelor,4,1400,1/21/2023,,0,Active,3.282191781,OK,OK
1367,Finance,Mid,Accra,Female,Bachelor,3,1397,1/21/2023,,0,Active,2.284931507,OK,OK
1368,Marketing,Senior,Lagos,Male,Bachelor,3,1396,1/25/2023,2/10/2022,1,Involuntary,5.750684932,Date Error,OK
1369,Sales,Junior,Accra,Female,Bachelor,3,1394,1/26/2023,,0,Active,8.106849315,OK,OK
1370,Engineering,Junior,Accra,Female,PhD,3,1392,1/26/2023,,0,Active,10.79452055,OK,OK
1371,Customer Support,Manager,Accra,Male,Master,5,1375,1/26/2023,,0,Active,7.452054795,OK,OK
1372,Sales,Manager,Lagos,Male,Bachelor,2,1375,1/28/2023,,0,Active,7.443835616,OK,OK
1373,Marketing,Manager,Accra,Female,Diploma,4,1372,1/29/2023,,0,Active,9.164383562,OK,Missing Tenure
1374,Operations,Mid,Lagos,Female,Bachelor,1,1370,2/3/2023,,1,Involuntary,,Date Error,Missing Tenure
1375,Engineering,Senior,Lagos,Male,Diploma,5,1365,2/5/2023,,1,Voluntary,,Date Error,OK
1376,Marketing,Mid,Lagos,Male,Diploma,2,1364,2/8/2023,,0,Active,10.45205479,OK,OK
1377,Engineering,Mid,Lagos,Female,Bachelor,2,1361,2/9/2023,,0,Active,8.312328767,OK,OK
1378,Operations,Junior,Nairobi,Female,Bachelor,3,1357,2/12/2023,,0,Active,5.597260274,OK,OK
1379,Engineering,Mid,Accra,Male,Bachelor,3,1355,2/12/2023,,0,Active,10.96438356,OK,OK
1380,Operations,Junior,Lagos,Male,Diploma,3,1346,2/15/2023,11/14/2015,1,Voluntary,0.567123288,Date Error,Missing Tenure
1381,Sales,Junior,Accra,Male,Bachelor,3,1343,2/16/2023,,1,Voluntary,,Date Error,OK
1382,Engineering,Senior,Accra,Female,Diploma,3,1343,2/17/2023,6/17/2021,1,Involuntary,4.679452055,Date Error,OK
1383,Customer Support,Junior,Lagos,Male,PhD,1,1340,2/17/2023,,0,Active,10.43561644,OK,OK
1384,Engineering,Junior,Lagos,Female,Bachelor,3,1333,2/19/2023,,0,Active,9.643835616,OK,OK
1385,Finance,Junior,Johannesburg,Male,Master,4,1329,2/20/2023,,0,Active,1.493150685,OK,OK
1386,Engineering,Manager,Lagos,Male,Bachelor,4,1327,2/21/2023,,0,Active,9.835616438,OK,OK
1387,HR,Mid,Johannesburg,Female,Diploma,4,1313,2/24/2023,,0,Active,2.380821918,OK,Missing Tenure
1388,Sales,Mid,Accra,Female,PhD,4,1308,2/25/2023,,1,Voluntary,,Date Error,OK
1389,Customer Support,Senior,Accra,Female,Bachelor,3,1307,3/2/2023,7/6/2024,1,Voluntary,1.884931507,OK,OK
1390,Engineering,Senior,Accra,Male,Bachelor,2,1304,3/2/2023,10/31/2023,1,Voluntary,6.194520548,OK,OK
1391,Engineering,Junior,Accra,Female,Master,3,1300,3/3/2023,8/5/2023,1,Involuntary,3.830136986,OK,OK
1392,Sales,Senior,Lagos,Female,Diploma,4,1299,3/7/2023,,0,Active,6.753424658,OK,OK
1393,Sales,Senior,Lagos,Male,Master,5,1294,3/9/2023,,0,Active,7.635616438,OK,OK
1394,Operations,Mid,Accra,Male,Bachelor,3,1293,3/13/2023,,0,Active,6.805479452,OK,OK
1395,Engineering,Junior,Johannesburg,Male,Bachelor,1,1292,3/17/2023,,0,Active,2.224657534,OK,OK
1396,Marketing,Senior,Nairobi,Male,Diploma,2,1292,3/23/2023,,0,Active,5.893150685,OK,OK
1397,Engineering,Mid,Accra,Female,Diploma,3,1288,3/23/2023,,0,Active,2.676712329,OK,OK
1398,Engineering,Junior,Accra,Male,Master,3,1276,3/24/2023,,0,Active,3.969863014,OK,OK
1399,Finance,Mid,Accra,Female,Master,2,1275,3/26/2023,,0,Active,3.808219178,OK,OK
1400,Finance,Junior,Accra,Male,Bachelor,5,1274,3/31/2023,,0,Active,5.868493151,OK,OK
1401,Sales,Junior,Accra,Female,Diploma,3,1270,4/7/2023,,0,Active,8.547945205,OK,OK
1402,Sales,Senior,Lagos,Female,Master,5,1269,4/7/2023,,0,Active,7.978082192,OK,OK
1403,Sales,Junior,Accra,Male,Bachelor,4,1269,4/8/2023,,0,Active,3.698630137,OK,OK
1404,HR,Mid,Lagos,Male,Bachelor,4,1267,4/11/2023,,0,Active,8.084931507,OK,OK
1405,Finance,Mid,Johannesburg,Male,Bachelor,3,1264,4/11/2023,4/6/2022,1,Voluntary,4.139726027,Date Error,OK
1406,Operations,Junior,Nairobi,Female,Bachelor,3,1260,4/16/2023,,0,Active,2.753424658,OK,OK
1407,Marketing,Manager,Johannesburg,Male,Master,3,1256,4/21/2023,,0,Active,2.906849315,OK,OK
1408,HR,Junior,Accra,Female,PhD,3,1254,4/26/2023,,0,Active,6.44109589,OK,OK
1409,Operations,Junior,Lagos,Male,Diploma,3,1254,4/29/2023,2/17/2022,1,Voluntary,6.78630137,Date Error,OK
1410,Marketing,Junior,Lagos,Male,Bachelor,5,1248,5/2/2023,,0,Active,4.032876712,OK,OK
1411,Sales,Junior,Accra,Male,Bachelor,4,1245,5/4/2023,11/26/2023,1,Involuntary,1.443835616,OK,OK
1412,Sales,Junior,Accra,Female,Bachelor,4,1237,5/7/2023,11/12/2019,1,Voluntary,4.210958904,Date Error,OK
1413,Engineering,Senior,Nairobi,Female,Bachelor,4,1236,5/8/2023,10/12/2024,1,Voluntary,8.191780822,OK,OK
1414,Sales,Manager,Lagos,Male,Master,3,1235,5/9/2023,,0,Active,10.20547945,OK,OK
1415,Operations,Junior,Lagos,Male,Bachelor,2,1233,5/12/2023,,0,Active,7.8,OK,OK
1416,Customer Support,Senior,Lagos,Male,Bachelor,3,1229,5/15/2023,,0,Active,1.301369863,OK,OK
1417,Sales,Senior,Lagos,Female,Bachelor,3,1228,5/19/2023,,0,Active,5.479452055,OK,OK
1418,Sales,Senior,Accra,Female,Bachelor,4,1228,5/21/2023,,0,Active,10.53972603,OK,OK
1419,Engineering,Mid,Accra,Male,Diploma,3,1225,5/22/2023,3/6/2023,1,Involuntary,4.835616438,Date Error,OK
1420,Customer Support,Junior,Accra,Female,Master,3,1224,5/24/2023,3/12/2018,1,Voluntary,2.742465753,Date Error,OK
1421,Engineering,Junior,Accra,Male,Bachelor,3,1219,5/26/2023,,0,Active,7.876712329,OK,OK
1422,Operations,Senior,Johannesburg,Female,Master,1,1215,5/27/2023,,0,Active,5.915068493,OK,Missing Tenure
1423,Sales,Senior,Lagos,Male,Bachelor,3,1211,6/2/2023,,1,Voluntary,,Date Error,OK
1424,Sales,Junior,Nairobi,Female,Bachelor,4,1209,6/4/2023,,0,Active,5.219178082,OK,OK
1425,Customer Support,Mid,Accra,Male,Bachelor,2,1209,6/8/2023,,0,Active,5.01369863,OK,OK
1426,Customer Support,Manager,Lagos,Female,Bachelor,3,1206,6/10/2023,,0,Active,4.178082192,OK,Missing Tenure
1427,Sales,Senior,Accra,Female,Diploma,3,1206,6/11/2023,,1,Voluntary,,Date Error,OK
1428,Customer Support,Manager,Accra,Female,Bachelor,2,1203,6/16/2023,,0,Active,10.49315068,OK,OK
1429,Finance,Senior,Accra,Female,Master,2,1203,6/17/2023,2/23/2023,1,Involuntary,8.720547945,Date Error,OK
1430,Marketing,Mid,Nairobi,Female,Master,5,1203,6/23/2023,,0,Active,3.564383562,OK,OK
1431,Engineering,Mid,Nairobi,Male,Bachelor,3,1189,6/27/2023,,0,Active,5.610958904,OK,OK
1432,Operations,Senior,Lagos,Male,Bachelor,3,1179,6/28/2023,,0,Active,10.3369863,OK,OK
1433,Operations,Junior,Lagos,Male,Bachelor,2,1179,7/4/2023,,0,Active,3.054794521,OK,OK
1434,Finance,Mid,Johannesburg,Female,Bachelor,4,1176,7/6/2023,,0,Active,2.81369863,OK,OK
1435,Sales,Senior,Accra,Male,Diploma,3,1175,7/9/2023,,0,Active,3.350684932,OK,Missing Tenure
1436,Sales,Junior,Accra,Female,Master,3,1175,7/13/2023,,1,Involuntary,,Date Error,OK
1437,Engineering,Senior,Accra,Female,Bachelor,2,1171,7/13/2023,,0,Active,1.605479452,OK,Missing Tenure
1438,Finance,Mid,Nairobi,Male,Bachelor,4,1171,7/17/2023,,1,Voluntary,,Date Error,Missing Tenure
1439,Sales,Manager,Johannesburg,Male,Bachelor,3,1160,7/23/2023,,1,Voluntary,,Date Error,Missing Tenure
1440,Finance,Junior,Accra,Male,Diploma,3,1148,7/24/2023,,1,Voluntary,,Date Error,OK
1441,Customer Support,Junior,Johannesburg,Male,Bachelor,3,1148,7/26/2023,11/19/2023,1,Voluntary,4.928767123,OK,OK
1442,Sales,Mid,Nairobi,Male,Diploma,3,1146,7/27/2023,,0,Active,8.010958904,OK,OK
1443,Finance,Junior,Accra,Male,Diploma,4,1145,7/28/2023,,0,Active,7.347945205,OK,OK
1444,Engineering,Senior,Lagos,Female,Master,5,1144,8/1/2023,11/17/2020,1,Voluntary,1.057534247,Date Error,OK
1445,Marketing,Senior,Lagos,Female,Bachelor,3,1139,8/2/2023,4/22/2015,1,Voluntary,0.843835616,Date Error,Missing Tenure
1446,Sales,Junior,Johannesburg,Male,Master,4,1136,8/3/2023,,1,Involuntary,,Date Error,OK
1447,Finance,Mid,Accra,Male,Bachelor,4,1126,8/8/2023,,0,Active,2.706849315,OK,OK
1448,Marketing,Mid,Nairobi,Male,Bachelor,5,1120,8/11/2023,,0,Active,4.906849315,OK,OK
1449,Customer Support,Mid,Accra,Female,Master,3,1116,8/12/2023,,0,Active,6.484931507,OK,Missing Tenure
1450,Finance,Manager,Nairobi,Female,Diploma,3,1116,8/14/2023,,1,Voluntary,,Date Error,OK
1451,Operations,Senior,Lagos,Male,Bachelor,3,1114,8/14/2023,,0,Active,6.873972603,OK,OK
1452,Finance,Senior,Lagos,Male,Bachelor,4,1108,8/16/2023,,0,Active,6.090410959,OK,OK
1453,Marketing,Senior,Nairobi,Female,Bachelor,1,1108,8/17/2023,,0,Active,2.580821918,OK,OK
1454,Operations,Mid,Nairobi,Female,Bachelor,3,1099,8/17/2023,,0,Active,4.58630137,OK,OK
1455,Sales,Manager,Johannesburg,Male,Master,3,1095,8/19/2023,,0,Active,9.312328767,OK,Missing Tenure
1456,Customer Support,Senior,Accra,Female,PhD,3,1095,8/27/2023,,1,Voluntary,,Date Error,OK
1457,Finance,Senior,Nairobi,Male,Bachelor,3,1087,8/30/2023,6/20/2022,1,Voluntary,1.876712329,Date Error,OK
1458,Finance,Senior,Accra,Male,Bachelor,4,1084,9/1/2023,,0,Active,5.079452055,OK,OK
1459,Sales,Junior,Lagos,Female,Bachelor,3,1084,9/5/2023,,0,Active,10.03287671,OK,Missing Tenure
1460,Finance,Senior,Lagos,Female,Bachelor,4,1075,9/7/2023,,1,Voluntary,,Date Error,OK
1461,Engineering,Junior,Lagos,Male,Bachelor,3,1073,9/10/2023,,0,Active,4.197260274,OK,Missing Tenure
1462,Finance,Junior,Lagos,Female,Bachelor,3,1071,9/11/2023,,1,Voluntary,,Date Error,OK
1463,Sales,Junior,Johannesburg,Male,PhD,3,1070,9/14/2023,,0,Active,1.156164384,OK,OK
1464,Finance,Manager,Accra,Female,Bachelor,1,1058,9/17/2023,,0,Active,6.41369863,OK,OK
1465,Customer Support,Senior,Nairobi,Male,Bachelor,3,1048,9/20/2023,,0,Active,7.690410959,OK,Missing Tenure
1466,Sales,Senior,Lagos,Female,Bachelor,4,1043,10/1/2023,,1,Voluntary,,Date Error,OK
1467,Customer Support,Senior,Accra,Female,Master,3,1042,10/4/2023,,0,Active,6.805479452,OK,OK
1468,Engineering,Mid,Accra,Male,Master,4,1033,10/9/2023,,0,Active,6.928767123,OK,OK
1469,Marketing,Manager,Johannesburg,Female,Bachelor,3,1031,10/9/2023,,0,Active,2.279452055,OK,OK
1470,HR,Mid,Johannesburg,Female,Bachelor,2,1011,10/11/2023,,0,Active,5.630136986,OK,OK
1471,Operations,Mid,Johannesburg,Female,Master,2,1010,10/15/2023,,0,Active,1.947945205,OK,OK
1472,HR,Junior,Johannesburg,Male,Diploma,3,1009,10/18/2023,,0,Active,7.279452055,OK,OK
1473,Marketing,Senior,Accra,Female,Master,3,1006,10/19/2023,,0,Active,3.969863014,OK,OK
1474,Engineering,Senior,Lagos,Female,Bachelor,2,995,10/23/2023,,0,Active,10.46575342,OK,OK
1475,Engineering,Mid,Nairobi,Male,Bachelor,3,992,10/23/2023,,0,Active,6.112328767,OK,OK
1476,Finance,Junior,Lagos,Female,Bachelor,3,989,10/23/2023,,0,Active,8.068493151,OK,OK
1477,HR,Senior,Lagos,Male,Master,3,980,10/25/2023,,0,Active,7.816438356,OK,OK
1478,HR,Junior,Lagos,Male,Diploma,4,979,11/2/2023,,0,Active,6.060273973,OK,OK
1479,HR,Senior,Lagos,Male,Master,3,979,11/4/2023,,0,Active,1.147945205,OK,OK
1480,Engineering,Manager,Lagos,Female,Bachelor,3,974,11/5/2023,,0,Active,6.797260274,OK,OK
1481,Marketing,Mid,Accra,Female,Bachelor,4,971,11/6/2023,,0,Active,3.564383562,OK,OK
1482,Sales,Junior,Lagos,Male,Diploma,3,970,11/7/2023,,0,Active,2.512328767,OK,OK
1483,Operations,Senior,Lagos,Female,Bachelor,3,966,11/9/2023,,0,Active,2.369863014,OK,OK
1484,Sales,Senior,Lagos,Male,Bachelor,3,963,11/10/2023,,0,Active,10.9260274,OK,OK
1485,Engineering,Mid,Accra,Male,Bachelor,1,962,11/11/2023,,0,Active,2.638356164,OK,Missing Tenure
1486,Engineering,Manager,Nairobi,Male,Master,4,961,11/11/2023,,1,Voluntary,,Date Error,OK
